list,n_ts,ref
1,1,-2.3144869334693058e-07
1,1,-2.468083998912176e-07
1,1,-2.6224206226281814e-07
1,1,-2.776466281244135e-07
1,1,-2.93160671142933e-07
1,1,-3.087103302317441e-07
1,1,-3.240136430021432e-07
1,1,-3.389662001597989e-07
1,1,-3.535574352767803e-07
1,1,-3.678485388378298e-07
1,1,-3.819654081650325e-07
1,1,-3.959073267595007e-07
1,1,-4.0961765894845234e-07
1,1,-4.233594208528426e-07
1,1,-4.3745641442505e-07
1,1,-4.518910375859122e-07
1,1,-4.66591723429022e-07
1,1,-4.81638175492144e-07
1,1,-4.969091789328663e-07
1,1,-5.122517197692815e-07
1,1,-5.275123305648056e-07
1,1,-5.424156490318712e-07
1,1,-5.569150139813869e-07
1,1,-5.709082800750996e-07
1,1,-5.84194053698421e-07
1,1,-5.968066064852223e-07
1,1,-6.088103636187039e-07
1,1,-6.20250586629819e-07
1,1,-6.312150216099832e-07
1,1,-6.41611589908521e-07
1,1,-6.513396199763066e-07
1,1,-6.604010311158319e-07
1,1,-6.688642527924529e-07
1,1,-6.766118117460687e-07
1,1,-6.83442597518758e-07
1,1,-6.892837633886255e-07
1,1,-6.941651773384125e-07
1,1,-6.981243950979819e-07
1,1,-7.011708971655561e-07
1,1,-7.033865164209198e-07
1,1,-7.048428720378596e-07
1,1,-7.056265186976722e-07
1,1,-7.059979104290899e-07
1,1,-7.059867046784118e-07
1,1,-7.057186570368609e-07
1,1,-7.05353200185589e-07
1,1,-7.049503305155144e-07
1,1,-7.045503925520123e-07
1,1,-7.040934078618439e-07
1,1,-7.035014250678185e-07
1,1,-7.027582081984204e-07
1,1,-7.018565141498917e-07
1,1,-7.007060775119894e-07
1,1,-6.991541802445199e-07
1,1,-6.971797728797332e-07
1,1,-6.948284187269128e-07
1,1,-6.920011595563835e-07
1,1,-6.886374449820337e-07
1,1,-6.847473556220711e-07
1,1,-6.803771566000181e-07
1,1,-6.75514298072162e-07
1,1,-6.701064452452198e-07
1,1,-6.641119442425256e-07
1,1,-6.57571457500451e-07
1,1,-6.506995639944889e-07
1,1,-6.434864789627738e-07
1,1,-6.358120373709004e-07
1,1,-6.277650787765268e-07
1,1,-6.194147401509023e-07
1,1,-6.108363741726265e-07
1,1,-6.019508720154851e-07
1,1,-5.928252410110843e-07
1,1,-5.835360059391327e-07
1,1,-5.740598436913849e-07
1,1,-5.644596949753029e-07
1,1,-5.545252056595726e-07
1,1,-5.441987069716205e-07
1,1,-5.336769946421866e-07
1,1,-5.228809975388275e-07
1,1,-5.117563267289831e-07
1,1,-5.004202322531752e-07
1,1,-4.888764360428102e-07
1,1,-4.771638438383574e-07
1,1,-4.652454735813485e-07
1,1,-4.53047331482983e-07
1,1,-4.405754674586918e-07
1,1,-4.278149373112177e-07
1,1,-4.14850041822697e-07
1,1,-4.014824713814766e-07
1,1,-3.876964558330919e-07
1,1,-3.735939496300298e-07
1,1,-3.59113890975169e-07
1,1,-3.444001419456825e-07
1,1,-3.294663188038639e-07
1,1,-3.143485528120933e-07
1,1,-2.989987348641478e-07
1,1,-2.834984990441367e-07
1,1,-2.679832972508791e-07
1,1,-2.523391513303223e-07
1,1,-2.3663113251167481e-07
1,1,-2.2091835898161173e-07
1,1,-2.051152484146448e-07
1,1,-1.891248347695284e-07
1,1,-1.729624319809398e-07
1,1,-1.5665087661871455e-07
1,1,-1.4024697395402446e-07
1,1,-1.2383327981572706e-07
1,1,-1.0733526713337465e-07
1,1,-9.068523131194382e-08
1,1,-7.409828282132262e-08
1,1,-5.75625768369355e-08
1,1,-4.0953262849128606e-08
1,1,-2.4329676238150562e-08
1,1,-7.646522360923576e-09
1,1,9.094919988878987e-09
1,1,2.5893011909811217e-08
1,1,4.2748664067638135e-08
1,1,5.952546035797208e-08
1,1,7.617642121582824e-08
1,1,9.275720163203043e-08
1,1,1.0927282481893557e-07
1,1,1.2573733251430334e-07
1,1,1.421644713156734e-07
1,1,1.5855858625381085e-07
1,1,1.7506079719093246e-07
1,1,1.9165801956162734e-07
1,1,2.083421693044779e-07
1,1,2.2514773444869878e-07
1,1,2.421067136056214e-07
1,1,2.593200336041592e-07
1,1,2.766517867245952e-07
1,1,2.940569696885948e-07
1,1,3.116527000632677e-07
1,1,3.2938130300877946e-07
1,1,3.471757241496453e-07
1,1,3.650095851354138e-07
1,1,3.829774732400577e-07
1,1,4.010617847247024e-07
1,1,4.192008271906261e-07
1,1,4.374628332008771e-07
1,1,4.557063278532348e-07
1,1,4.737348037678113e-07
1,1,4.914142030630852e-07
1,1,5.087964824787006e-07
1,1,5.258982218179549e-07
1,1,5.425864521129929e-07
1,1,5.588401120968126e-07
1,1,5.748122929815029e-07
1,1,5.906380023909093e-07
1,1,6.062875465138277e-07
1,1,6.219830891880357e-07
1,1,6.378464101608391e-07
1,1,6.537467191875796e-07
1,1,6.697043788509027e-07
1,1,6.85578718309879e-07
1,1,7.013259419063286e-07
1,1,7.170141307988835e-07
1,1,7.325868919041941e-07
1,1,7.480370215200563e-07
1,1,7.632494507065671e-07
1,1,7.782239459568407e-07
1,1,7.930801142862818e-07
1,1,8.078981224900953e-07
1,1,8.227387960761974e-07
1,1,8.375315928630141e-07
1,1,8.522518017974506e-07
1,1,8.668368933762478e-07
1,1,8.811798927165723e-07
1,1,8.951825997526911e-07
1,1,9.085883371951638e-07
1,1,9.212372005805608e-07
1,1,9.331024794923804e-07
1,1,9.440446750368804e-07
1,1,9.54002416782437e-07
1,1,9.630501398431777e-07
1,1,9.712205049662505e-07
1,1,9.785920463915412e-07
1,1,9.85179818462029e-07
1,1,9.91034617234228e-07
1,1,9.962723166795528e-07
1,1,1.0009129635136856e-06
1,1,1.004758359035622e-06
1,1,1.0077818621398845e-06
1,1,1.010257253845789e-06
1,1,1.0120247408829386e-06
1,1,1.0131439022915516e-06
1,1,1.013882479176348e-06
1,1,1.0142425336725331e-06
1,1,1.0142180143373094e-06
1,1,1.013895851995471e-06
1,1,1.0133923984493815e-06
1,1,1.0128250590952868e-06
1,1,1.0123794266413337e-06
1,1,1.0120293155326109e-06
1,1,1.011720670113837e-06
1,1,1.011476275803476e-06
1,1,1.0110689439500593e-06
1,1,1.0103983681215747e-06
1,1,1.0094774608808876e-06
1,1,1.008066702074318e-06
1,1,1.006046793491642e-06
1,1,1.0035582360667715e-06
1,1,1.0006199088090234e-06
1,1,9.970906863953974e-07
1,1,9.930303661487738e-07
1,1,9.88619775464092e-07
1,1,9.837983927372224e-07
1,1,9.785949204624686e-07
1,1,9.73002090976326e-07
1,1,9.669493853277354e-07
1,1,9.60535412997738e-07
1,1,9.536827440211112e-07
1,1,9.462072318231104e-07
1,1,9.381545164455796e-07
1,1,9.296801751806196e-07
1,1,9.208286088170772e-07
1,1,9.115828351043396e-07
1,1,9.020533729749976e-07
1,1,8.924393035357935e-07
1,1,8.828556867569377e-07
1,1,8.734637170726577e-07
1,1,8.642383094000453e-07
1,1,8.550961599305955e-07
1,1,8.461707102029084e-07
1,1,8.373582741997472e-07
1,1,8.283851789276283e-07
1,1,8.190846580029131e-07
1,1,8.092753025147586e-07
1,1,7.988693716031519e-07
1,1,7.879138237821383e-07
1,1,7.763835865705927e-07
1,1,7.642850441375743e-07
1,1,7.516871523856838e-07
1,1,7.387102433490516e-07
1,1,7.255197164752473e-07
1,1,7.123188491407335e-07
1,1,6.992470974730352e-07
1,1,6.862666038177694e-07
1,1,6.73420005069436e-07
1,1,6.606133776589328e-07
1,1,6.475780658840007e-07
1,1,6.342138374704956e-07
1,1,6.205288049089966e-07
1,1,6.065444406084349e-07
1,1,5.921413409126026e-07
1,1,5.773654518143887e-07
1,1,5.624287172911311e-07
1,1,5.47509628635941e-07
1,1,5.327518445922425e-07
1,1,5.182118439333953e-07
1,1,5.038444442838513e-07
1,1,4.89685079766587e-07
1,1,4.75842456866122e-07
1,1,4.6208112897413403e-07
1,1,4.482540813491956e-07
1,1,4.344102295892542e-07
1,1,4.2042702963342165e-07
1,1,4.061079899092415e-07
1,1,3.914734540182005e-07
1,1,3.7665301439560325e-07
1,1,3.617335929522614e-07
1,1,3.4674157090455614e-07
1,1,3.316632285934637e-07
1,1,3.166185447518557e-07
1,1,3.016602715544548e-07
1,1,2.866571821105159e-07
1,1,2.716916418891087e-07
1,1,2.567341621182535e-07
1,1,2.416425003430481e-07
1,1,2.263604007814203e-07
1,1,2.109062148769168e-07
1,1,1.952555779213397e-07
1,1,1.793942514713886e-07
1,1,1.6338125991957567e-07
1,1,1.471784858079793e-07
1,1,1.3078449354931368e-07
1,1,1.1434989976333829e-07
1,1,9.793998088348121e-08
1,1,8.142051364855434e-08
1,1,6.473088390471295e-08
1,1,4.7889393901664537e-08
1,1,3.097579891426415e-08
1,1,1.4043762070347278e-08
1,1,-2.9404235745573078e-09
1,1,-1.9935172776906773e-08
1,1,-3.691407892391163e-08
1,1,-5.379767446795784e-08
1,1,-7.048735372764999e-08
1,1,-8.690246483819116e-08
1,1,-1.0303652968817021e-07
1,1,-1.189004081405561e-07
1,1,-1.3452064751123992e-07
1,1,-1.4992051566895808e-07
1,1,-1.6507212856936297e-07
1,1,-1.801048827070049e-07
1,1,-1.950615096530918e-07
1,1,-2.1003282335134345e-07
1,1,-2.2501838400424718e-07
1,1,-2.4003667601581425e-07
1,1,-2.550796883802856e-07
1,1,-2.700449238078495e-07
1,1,-2.849392105729611e-07
1,1,-2.998374905428396e-07
1,1,-3.147500587183743e-07
1,1,-3.295077761735904e-07
1,1,-3.440648811802846e-07
1,1,-3.584974172113403e-07
1,1,-3.727623683929214e-07
1,1,-3.868194046298186e-07
1,1,-4.0055555311761036e-07
1,1,-4.13875589313078e-07
1,1,-4.267954719074619e-07
1,1,-4.392195264845764e-07
1,1,-4.509982461716221e-07
1,1,-4.620371548011573e-07
1,1,-4.723984954371612e-07
1,1,-4.819770581302885e-07
1,1,-4.906479348170529e-07
1,1,-4.985768246037916e-07
1,1,-5.057775329150157e-07
1,1,-5.122069944188772e-07
1,1,-5.179059705813516e-07
1,1,-5.229782212614096e-07
1,1,-5.274804952424788e-07
1,1,-5.313960968275086e-07
1,1,-5.347466538403787e-07
1,1,-5.375122209712342e-07
1,1,-5.39742091373957e-07
1,1,-5.413730634200417e-07
1,1,-5.425391913512805e-07
1,1,-5.433957128978807e-07
1,1,-5.439104985138953e-07
1,1,-5.442320286498556e-07
1,1,-5.443280328701838e-07
1,1,-5.443234715492612e-07
1,1,-5.44313041977322e-07
1,1,-5.441451481910755e-07
1,1,-5.439559279487076e-07
1,1,-5.438678665375106e-07
1,1,-5.43798860269999e-07
1,1,-5.4362675730011e-07
1,1,-5.432237835605588e-07
1,1,-5.426489350192374e-07
1,1,-5.418844391951421e-07
1,1,-5.407071507554214e-07
1,1,-5.390667817153414e-07
1,1,-5.370585135650069e-07
1,1,-5.345421461437815e-07
1,1,-5.315089642245132e-07
1,1,-5.27930561437005e-07
1,1,-5.237210946506353e-07
1,1,-5.190287031334863e-07
1,1,-5.139094631153792e-07
1,1,-5.083388582470894e-07
1,1,-5.022636332224639e-07
1,1,-4.956951852108725e-07
1,1,-4.887655985244283e-07
1,1,-4.814993753122717e-07
1,1,-4.739343139953846e-07
1,1,-4.660689126878753e-07
1,1,-4.579515858654823e-07
1,1,-4.497848030267536e-07
1,1,-4.4154757654321284e-07
1,1,-4.330984385859341e-07
1,1,-4.245438422919893e-07
1,1,-4.160658647293734e-07
1,1,-4.074400411403951e-07
1,1,-3.986306201134316e-07
1,1,-3.898275700780157e-07
1,1,-3.810503910044751e-07
1,1,-3.7220347198106485e-07
1,1,-3.632526827480501e-07
1,1,-3.541360066447161e-07
1,1,-3.448020151692535e-07
1,1,-3.3526941289117855e-07
1,1,-3.2534916819975e-07
1,1,-3.1510126287243973e-07
1,1,-3.04538332968172e-07
1,1,-2.9352420775990244e-07
1,1,-2.8209244538522665e-07
1,1,-2.703652466078941e-07
1,1,-2.5838885383027974e-07
1,1,-2.4612671715331884e-07
1,1,-2.3372315862327535e-07
1,1,-2.212199854473361e-07
1,1,-2.0866713995429458e-07
1,1,-1.9620433321558406e-07
1,1,-1.837244317831404e-07
1,1,-1.7125247094375846e-07
1,1,-1.5891405837266002e-07
1,1,-1.466875989292795e-07
1,1,-1.3451654388944566e-07
1,1,-1.2222476514694417e-07
1,1,-1.0984602522751568e-07
1,1,-9.749064139821833e-08
1,1,-8.520216265425708e-08
1,1,-7.289751207868642e-08
1,1,-6.051882738076408e-08
1,1,-4.8210907511607736e-08
1,1,-3.5961228934767846e-08
1,1,-2.3672046680058467e-08
1,1,-1.1347518664978277e-08
1,1,1.1783880140302414e-09
1,1,1.3912821041228817e-08
1,1,2.68212626904417e-08
1,1,3.9980178033635846e-08
1,1,5.332550251772322e-08
1,1,6.68654633972326e-08
1,1,8.049532410014975e-08
1,1,9.414513153672817e-08
1,1,1.0787653556061856e-07
1,1,1.216118844491048e-07
1,1,1.3533103332173474e-07
1,1,1.4896987082230834e-07
1,1,1.6262473269359285e-07
1,1,1.7649971890771524e-07
1,1,1.9052670907136485e-07
1,1,2.0476088560896973e-07
1,1,2.1925893329710955e-07
1,1,2.34085872984103e-07
1,1,2.493248120552095e-07
1,1,2.648605045719088e-07
1,1,2.805186485994626e-07
1,1,2.962516091862717e-07
1,1,3.119608859587624e-07
1,1,3.273669843006241e-07
1,1,3.424389923432294e-07
1,1,3.572398030137529e-07
1,1,3.717344973689618e-07
1,1,3.8597822019738093e-07
1,1,4.001289905725749e-07
1,1,4.143169059607512e-07
1,1,4.286126446375254e-07
1,1,4.430830450774514e-07
1,1,4.577044024878502e-07
1,1,4.7246284516859125e-07
1,1,4.871965408702735e-07
1,1,5.017106886650803e-07
1,1,5.15949647369587e-07
1,1,5.29840403273158e-07
1,1,5.432560357363017e-07
1,1,5.560053743752173e-07
1,1,5.68293327465524e-07
1,1,5.803974917812325e-07
1,1,5.923497442833487e-07
1,1,6.042880193485926e-07
1,1,6.163378483479843e-07
1,1,6.285673574174549e-07
1,1,6.410378213731209e-07
1,1,6.537433384675264e-07
1,1,6.665187733089933e-07
1,1,6.790781706715785e-07
1,1,6.913022233441046e-07
1,1,7.030650266409417e-07
1,1,7.141801052045764e-07
1,1,7.246155980801216e-07
1,1,7.342323892959774e-07
1,1,7.430263793845873e-07
1,1,7.510870520439308e-07
1,1,7.583121092149337e-07
1,1,7.648450474301506e-07
1,1,7.708176311593436e-07
1,1,7.762774775567414e-07
1,1,7.811642113884045e-07
1,1,7.853424301878019e-07
1,1,7.889538029065028e-07
1,1,7.919821407881776e-07
1,1,7.942470995330616e-07
1,1,7.957672365834284e-07
1,1,7.966726206052915e-07
1,1,7.970968790728004e-07
1,1,7.971481796137151e-07
1,1,7.96854757103832e-07
1,1,7.961639191833557e-07
1,1,7.952814394214195e-07
1,1,7.944339579860829e-07
1,1,7.935616927140545e-07
1,1,7.926887061111515e-07
1,1,7.918115418376484e-07
1,1,7.90897807919645e-07
1,1,7.900202576433741e-07
1,1,7.891741060996025e-07
1,1,7.882898896699724e-07
1,1,7.872246302245157e-07
1,1,7.85987246228488e-07
1,1,7.84571842307852e-07
1,1,7.828866394933471e-07
1,1,7.809617527669426e-07
1,1,7.787169192831974e-07
1,1,7.761859166874974e-07
1,1,7.733615696188494e-07
1,1,7.703413595952312e-07
1,1,7.670985248723645e-07
1,1,7.634165008559624e-07
1,1,7.592737076827002e-07
1,1,7.546782681618727e-07
1,1,7.495717594080403e-07
1,1,7.43945820371742e-07
1,1,7.377624993104119e-07
1,1,7.309476159495762e-07
1,1,7.236449382671129e-07
1,1,7.159173152136648e-07
1,1,7.079099309105833e-07
1,1,6.998099526170855e-07
1,1,6.915950971123012e-07
1,1,6.833211597806156e-07
1,1,6.751007010446104e-07
1,1,6.670612619905675e-07
1,1,6.590985475108708e-07
1,1,6.510898427441723e-07
1,1,6.430566146887012e-07
1,1,6.349582478748549e-07
1,1,6.267917886884317e-07
1,1,6.184718164481178e-07
1,1,6.10052888759789e-07
1,1,6.017387576495221e-07
1,1,5.934674442458823e-07
1,1,5.851474113024676e-07
1,1,5.767622432648238e-07
1,1,5.682496492525354e-07
1,1,5.595664195356538e-07
1,1,5.506174846590606e-07
1,1,5.412803838316697e-07
1,1,5.314806730445444e-07
1,1,5.212392070369945e-07
1,1,5.10574724219918e-07
1,1,4.995271626868484e-07
1,1,4.88299234172615e-07
1,1,4.770089673717154e-07
1,1,4.657140150486076e-07
1,1,4.545658606603255e-07
1,1,4.435518247607577e-07
1,1,4.327308170638418e-07
1,1,4.220842507407905e-07
1,1,4.115183611320726e-07
1,1,4.009285725955739e-07
1,1,3.902900697364445e-07
1,1,3.795890968759657e-07
1,1,3.687770900787908e-07
1,1,3.5790244980843946e-07
1,1,3.469710512947428e-07
1,1,3.361012869836203e-07
1,1,3.2535881063478975e-07
1,1,3.147552949866828e-07
1,1,3.04321607889251e-07
1,1,2.9396685675007373e-07
1,1,2.834748329828089e-07
1,1,2.728348271450345e-07
1,1,2.620193022660566e-07
1,1,2.508018959946499e-07
1,1,2.3908349659555386e-07
1,1,2.26955198289164e-07
1,1,2.145012037466533e-07
1,1,2.0170413638768506e-07
1,1,1.886301280196221e-07
1,1,1.754495487640789e-07
1,1,1.623238788306625e-07
1,1,1.4930572593901017e-07
1,1,1.362470125340223e-07
1,1,1.2304977552008197e-07
1,1,1.0976594808297765e-07
1,1,9.637366037150673e-08
1,1,8.279805822087268e-08
1,1,6.900822849217131e-08
1,1,5.501475034040495e-08
1,1,4.0903196545077866e-08
1,1,2.664785550804411e-08
1,1,1.2335414627216225e-08
1,1,-1.9506463203668846e-09
1,1,-1.613135473470333e-08
1,1,-3.030046700653391e-08
1,1,-4.4521382419957236e-08
1,1,-5.8599432785283226e-08
1,1,-7.259368525779775e-08
1,1,-8.650328833282807e-08
1,1,-1.0022961990841435e-07
1,1,-1.1395134993477176e-07
1,1,-1.276262633261452e-07
1,1,-1.4109387181880077e-07
1,1,-1.5437954805374004e-07
1,1,-1.6744537669423822e-07
1,1,-1.804016590986827e-07
1,1,-1.9324783426344397e-07
1,1,-2.0580058180045677e-07
1,1,-2.1813161659507815e-07
1,1,-2.304413866163417e-07
1,1,-2.427091794871713e-07
1,1,-2.5493348907478536e-07
1,1,-2.67063223631478e-07
1,1,-2.790552036855057e-07
1,1,-2.909547312568117e-07
1,1,-3.02751715608858e-07
1,1,-3.143952927187458e-07
1,1,-3.258157879211088e-07
1,1,-3.370653952051884e-07
1,1,-3.480145058177758e-07
1,1,-3.585208635135042e-07
1,1,-3.686403292026367e-07
1,1,-3.784243642907852e-07
1,1,-3.877309480841921e-07
1,1,-3.964518562027976e-07
1,1,-4.045050967934197e-07
1,1,-4.118073274270288e-07
1,1,-4.185521123600236e-07
1,1,-4.247300692478368e-07
1,1,-4.3014687627178457e-07
1,1,-4.348513948177341e-07
1,1,-4.3897121705350753e-07
1,1,-4.425934022831337e-07
1,1,-4.457144721401492e-07
1,1,-4.481320249572486e-07
1,1,-4.498915481242703e-07
1,1,-4.51337926102883e-07
1,1,-4.523493843956758e-07
1,1,-4.528244987822864e-07
1,1,-4.5301275332112e-07
1,1,-4.529527274862894e-07
1,1,-4.526337473631814e-07
1,1,-4.521555699568808e-07
1,1,-4.5167442793916164e-07
1,1,-4.512065010842952e-07
1,1,-4.5093258678885845e-07
1,1,-4.510289859068983e-07
1,1,-4.5145334738723763e-07
1,1,-4.521309067131835e-07
1,1,-4.52911986872343e-07
1,1,-4.537565790631014e-07
1,1,-4.544710635848761e-07
1,1,-4.549390066529996e-07
1,1,-4.551672725871512e-07
1,1,-4.551286020597808e-07
1,1,-4.547444710446501e-07
1,1,-4.53771792262546e-07
1,1,-4.522569923398934e-07
1,1,-4.503176859959005e-07
1,1,-4.4798373822708347e-07
1,1,-4.453722035808654e-07
1,1,-4.4257440520664514e-07
1,1,-4.396628260316029e-07
1,1,-4.3660378194458725e-07
1,1,-4.3339720839545474e-07
1,1,-4.300963393419591e-07
1,1,-4.264961746259369e-07
1,1,-4.225261052763929e-07
1,1,-4.181844094772713e-07
1,1,-4.1330234610466994e-07
1,1,-4.079487739979317e-07
1,1,-4.0220676603608966e-07
1,1,-3.9618825476854213e-07
1,1,-3.899920024357232e-07
1,1,-3.836894575421205e-07
1,1,-3.775017658828598e-07
1,1,-3.715515958858039e-07
1,1,-3.658867592480645e-07
1,1,-3.604759069151411e-07
1,1,-3.55369999847136e-07
1,1,-3.505641864712912e-07
1,1,-3.4597023705024746e-07
1,1,-3.414356921662504e-07
1,1,-3.3674401734063737e-07
1,1,-3.317412324747559e-07
1,1,-3.263989435332076e-07
1,1,-3.207315422855364e-07
1,1,-3.146691514444557e-07
1,1,-3.083253172769723e-07
1,1,-3.018546348521196e-07
1,1,-2.9529552842431065e-07
1,1,-2.887081612775173e-07
1,1,-2.8223800685823415e-07
1,1,-2.758514172084496e-07
1,1,-2.693140590434404e-07
1,1,-2.625752708562702e-07
1,1,-2.556578541042764e-07
1,1,-2.484830963221284e-07
1,1,-2.408124091322635e-07
1,1,-2.3279424975259427e-07
1,1,-2.2467999654916747e-07
1,1,-2.164207264710805e-07
1,1,-2.081784883347832e-07
1,1,-2.001073245235227e-07
1,1,-1.9232710884636574e-07
1,1,-1.8494025106440097e-07
1,1,-1.7797669330674613e-07
1,1,-1.7136915319358877e-07
1,1,-1.6504132232104437e-07
1,1,-1.5886074792329486e-07
1,1,-1.526868542023508e-07
1,1,-1.4644302424580961e-07
1,1,-1.3982700945546616e-07
1,1,-1.326378694837925e-07
1,1,-1.2499533587587806e-07
1,1,-1.1704171499953333e-07
1,1,-1.0877641982270589e-07
1,1,-1.0035561833386277e-07
1,1,-9.19298633242417e-08
1,1,-8.33824872572427e-08
1,1,-7.477765384564968e-08
1,1,-6.612747915152123e-08
1,1,-5.7383716855765104e-08
1,1,-4.8465831940484426e-08
1,1,-3.917941691901629e-08
1,1,-2.9424341398953483e-08
1,1,-1.9415123398250948e-08
1,1,-9.179630559347712e-09
1,1,1.3297087432862907e-09
1,1,1.1884845984025165e-08
1,1,2.2432864413344633e-08
1,1,3.3071263512650115e-08
1,1,4.363734619443735e-08
1,1,5.390459674562709e-08
1,1,6.409707858744109e-08
1,1,7.410551436397957e-08
1,1,8.399629076570345e-08
1,1,9.395860133088493e-08
1,1,1.0398297599163004e-07
1,1,1.1412185797197145e-07
1,1,1.2430217887111206e-07
1,1,1.3453449799598346e-07
1,1,1.4476293307019333e-07
1,1,1.5493289588770968e-07
1,1,1.6491443851132948e-07
1,1,1.746672929003477e-07
1,1,1.8419835557951414e-07
1,1,1.93517750258834e-07
1,1,2.026461651937263e-07
1,1,2.117064260449249e-07
1,1,2.2067087989835845e-07
1,1,2.2939462220937522e-07
1,1,2.3786835882348638e-07
1,1,2.4621625836722216e-07
1,1,2.545213697063013e-07
1,1,2.6254941666300337e-07
1,1,2.703918496077627e-07
1,1,2.780457540440923e-07
1,1,2.855355440833611e-07
1,1,2.927861580796108e-07
1,1,2.997530945461367e-07
1,1,3.065978792747448e-07
1,1,3.130698669780856e-07
1,1,3.191506837476066e-07
1,1,3.249964569346303e-07
1,1,3.305555164592643e-07
1,1,3.356760191906428e-07
1,1,3.4035512658504657e-07
1,1,3.4465004681516785e-07
1,1,3.484978460616932e-07
1,1,3.517852036734655e-07
1,1,3.543576176966127e-07
1,1,3.5623867963860026e-07
1,1,3.5752323434684905e-07
1,1,3.5811565884253055e-07
1,1,3.580319765742051e-07
1,1,3.573555738932315e-07
1,1,3.561509353617659e-07
1,1,3.544549554650721e-07
1,1,3.524404290596386e-07
1,1,3.501125202034232e-07
1,1,3.475350518946673e-07
1,1,3.448470480263529e-07
1,1,3.420493487683643e-07
1,1,3.393789702033657e-07
1,1,3.368778558422855e-07
1,1,3.343849120502656e-07
1,1,3.31833218547e-07
1,1,3.2937704516958444e-07
1,1,3.269607927030971e-07
1,1,3.2452535248438737e-07
1,1,3.221572072696039e-07
1,1,3.199641764264557e-07
1,1,3.179120357678113e-07
1,1,3.160359225850833e-07
1,1,3.143432261308335e-07
1,1,3.126936455997271e-07
1,1,3.11158221508122e-07
1,1,3.09584535382456e-07
1,1,3.07836094159631e-07
1,1,3.058086689689415e-07
1,1,3.034140734127815e-07
1,1,3.006685797618072e-07
1,1,2.974644409542515e-07
1,1,2.938402002390025e-07
1,1,2.897495105484474e-07
1,1,2.852505110457848e-07
1,1,2.804351729315586e-07
1,1,2.7522679249687013e-07
1,1,2.698451661069003e-07
1,1,2.643346480720313e-07
1,1,2.585682187137961e-07
1,1,2.527070554344177e-07
1,1,2.46843967293353e-07
1,1,2.409526277392776e-07
1,1,2.3492237988503777e-07
1,1,2.2885433783588986e-07
1,1,2.229539410933539e-07
1,1,2.1718061961103762e-07
1,1,2.115005291798656e-07
1,1,2.059132688086727e-07
1,1,2.006098326948487e-07
1,1,1.9566558097517652e-07
1,1,1.9092816943704733e-07
1,1,1.8637666404568234e-07
1,1,1.818247493005473e-07
